,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,HOUR_OF_DAY,BOROUGH_FORCE_RATE,NEIGHBORHOOD_FORCE_RATE,SUSPECT_RACE_DESCRIPTION_ASIAN / PACIFIC ISLANDER,SUSPECT_RACE_DESCRIPTION_BLACK,SUSPECT_RACE_DESCRIPTION_BLACK HISPANIC,SUSPECT_RACE_DESCRIPTION_MIDDLE EASTERN/SOUTHWEST ASIAN,SUSPECT_RACE_DESCRIPTION_WHITE,SUSPECT_RACE_DESCRIPTION_WHITE HISPANIC,SUSPECT_SEX_MALE,STOP_WAS_INITIATED_Based on Radio Run,STOP_WAS_INITIATED_Based on Self Initiated,OFFICER_EXPERIENCE_senior,AGE_GROUP_teen,AGE_GROUP_young_adult,AGE_GROUP_adult,AGE_GROUP_senior,OFFICER_IN_UNIFORM_FLAG,IS_NIGHT,IS_WEEKEND,IS_CHILD,SUSPECTED_CRIME_DESCRIPTION_ENCODED,STOP_LOCATION_BORO_NAME_ENCODED,NEIGHBORHOOD_ENCODED,Cluster
20755,20,173,22,0.3320644691018061,0.2708860759493671,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,True,0,0.3719599427753934,0.3320644691018061,0.2708860759493671,0
20756,30,175,16,0.3320644691018061,0.18703241895261846,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.18703241895261846,0
20757,27,173,12,0.1811695835111897,0.1925287356321839,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,False,0,0.3405735976381274,0.1811695835111897,0.1925287356321839,1
20758,17,180,0,0.1811695835111897,0.13947990543735225,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.13947990543735225,3
20759,35,175,21,0.1811695835111897,0.2288135593220339,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.2288135593220339,3
20760,21,168,5,0.1811695835111897,0.1960093896713615,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,3
20761,27,168,8,0.24034607799478339,0.16470588235294117,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,0,True,0,0.3719599427753934,0.24034607799478339,0.16470588235294117,1
20762,25,183,21,0.24034607799478339,0.18956043956043955,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.18956043956043955,3
20763,23,173,23,0.2904309545875811,0.23809523809523808,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.23809523809523808,3
20764,25,173,23,0.2904309545875811,0.23809523809523808,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.23809523809523808,3
20765,42,183,9,0.3320644691018061,0.38461538461538464,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.3320644691018061,0.38461538461538464,2
20766,50,173,18,0.3320644691018061,0.3760330578512397,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.3760330578512397,2
20767,50,185,18,0.3320644691018061,0.3760330578512397,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.3320644691018061,0.3760330578512397,2
20768,30,173,15,0.3320644691018061,0.20132013201320131,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.20132013201320131,0
20769,21,168,1,0.1811695835111897,0.10372881355932204,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.10372881355932204,3
20770,38,185,16,0.1811695835111897,0.15023474178403756,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.15023474178403756,1
20771,42,175,13,0.24034607799478339,0.2542372881355932,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,0,True,0,0.2688543465745538,0.24034607799478339,0.2542372881355932,2
20772,49,175,9,0.24034607799478339,0.2619047619047619,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.33037744429286037,0.24034607799478339,0.2619047619047619,2
20773,14,173,16,0.24034607799478339,0.2793103448275862,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0,False,1,0.33037744429286037,0.24034607799478339,0.2793103448275862,1
20774,15,163,19,0.24034607799478339,0.23636363636363636,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.23636363636363636,3
20775,60,180,13,0.24034607799478339,0.27230046948356806,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,0,True,0,0.3405735976381274,0.24034607799478339,0.27230046948356806,2
20776,25,155,16,0.24034607799478339,0.2297872340425532,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.26773566569484936,0.24034607799478339,0.2297872340425532,1
20777,16,175,16,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,0,False,1,0.33037744429286037,0.24034607799478339,0.2517482517482518,1
20778,19,155,20,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
20779,19,155,2,0.24034607799478339,0.2199074074074074,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2199074074074074,3
20780,24,155,17,0.24034607799478339,0.23573200992555832,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.23573200992555832,3
20781,25,155,1,0.24034607799478339,0.22861150070126227,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.22861150070126227,1
20782,18,175,18,0.24034607799478339,0.22861150070126227,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.22861150070126227,3
20783,24,168,16,0.24034607799478339,0.22861150070126227,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.22861150070126227,3
20784,47,188,15,0.2904309545875811,0.3083832335329341,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.2904309545875811,0.3083832335329341,2
20785,40,168,14,0.25025641025641027,0.23574144486692014,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.25025641025641027,0.23574144486692014,3
20786,58,175,16,0.3320644691018061,0.38461538461538464,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,0,True,0,0.33037744429286037,0.3320644691018061,0.38461538461538464,2
20787,40,183,13,0.3320644691018061,0.2905982905982906,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.33125,0.3320644691018061,0.2905982905982906,2
20788,40,170,17,0.3320644691018061,0.2905982905982906,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.2905982905982906,2
20789,56,155,2,0.3320644691018061,0.3760330578512397,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,0,False,0,0.26083163710380924,0.3320644691018061,0.3760330578512397,2
20790,42,183,2,0.3320644691018061,0.3760330578512397,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.3760330578512397,2
20791,18,173,21,0.3320644691018061,0.27768595041322314,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
20792,29,173,20,0.1811695835111897,0.2675736961451247,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.2675736961451247,3
20793,17,185,22,0.1811695835111897,0.2288135593220339,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.2288135593220339,3
20794,50,168,3,0.1811695835111897,0.1960093896713615,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,1
20795,25,173,18,0.1811695835111897,0.1960093896713615,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,3
20796,24,168,20,0.1811695835111897,0.13947990543735225,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.13947990543735225,3
20797,22,168,15,0.1811695835111897,0.20446735395189003,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.20446735395189003,3
20798,45,173,15,0.1811695835111897,0.20446735395189003,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.20446735395189003,1
20799,20,170,17,0.1811695835111897,0.10372881355932204,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.10372881355932204,3
20800,32,175,0,0.1811695835111897,0.3112033195020747,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.1811695835111897,0.3112033195020747,1
20801,18,183,22,0.1811695835111897,0.24358974358974358,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.24358974358974358,3
20802,13,168,17,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
20803,29,175,19,0.24034607799478339,0.1959544879898862,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.1959544879898862,3
20804,41,183,21,0.24034607799478339,0.21714285714285714,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,0,True,0,0.26773566569484936,0.24034607799478339,0.21714285714285714,2
20805,45,165,17,0.24034607799478339,0.1786833855799373,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0,True,0,0.27708095781071834,0.24034607799478339,0.1786833855799373,2
20806,30,165,17,0.24034607799478339,0.1786833855799373,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,True,0,0.27708095781071834,0.24034607799478339,0.1786833855799373,1
20807,41,180,13,0.2904309545875811,0.3083832335329341,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.2904309545875811,0.3083832335329341,2
20808,36,173,20,0.2904309545875811,0.3191489361702128,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,False,0,0.26083163710380924,0.2904309545875811,0.3191489361702128,2
20809,21,173,3,0.3320644691018061,0.39337474120082816,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.39337474120082816,0
20810,16,173,22,0.3320644691018061,0.26606875934230195,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,0,True,1,0.1898635477582846,0.3320644691018061,0.26606875934230195,0
20811,34,193,10,0.1811695835111897,0.1824623560673162,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,False,0,0.3719599427753934,0.1811695835111897,0.1824623560673162,1
20812,20,155,16,0.1811695835111897,0.1960093896713615,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1960093896713615,3
20813,46,165,10,0.24034607799478339,0.22972972972972974,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,True,0,0.3405735976381274,0.24034607799478339,0.22972972972972974,2
20814,25,175,21,0.2904309545875811,0.26704545454545453,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.2688543465745538,0.2904309545875811,0.26704545454545453,0
20815,20,157,16,0.2904309545875811,0.28804347826086957,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,True,0,0.3405735976381274,0.2904309545875811,0.28804347826086957,0
20816,29,183,8,0.2904309545875811,0.35342465753424657,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,0,True,0,0.33037744429286037,0.2904309545875811,0.35342465753424657,0
20817,15,165,1,0.3320644691018061,0.5304347826086957,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,0,True,1,0.33125,0.3320644691018061,0.5304347826086957,0
20818,15,173,1,0.3320644691018061,0.5304347826086957,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,True,1,0.33125,0.3320644691018061,0.5304347826086957,0
20819,49,183,9,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.34651162790697676,2
20820,64,188,10,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,0,False,0,0.25311203319502074,0.3320644691018061,0.34651162790697676,2
20821,37,173,14,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.34651162790697676,2
20822,30,155,0,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,True,0,0.31875,0.3320644691018061,0.34651162790697676,0
20823,40,175,23,0.3320644691018061,0.35205183585313177,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.35205183585313177,2
20824,47,173,21,0.3320644691018061,0.26606875934230195,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.3320644691018061,0.26606875934230195,2
20825,21,185,23,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
20826,32,175,23,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.296655879180151,2
20827,14,165,20,0.3320644691018061,0.2708860759493671,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,True,1,0.1898635477582846,0.3320644691018061,0.2708860759493671,0
20828,30,173,0,0.3320644691018061,0.34615384615384615,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.3320644691018061,0.34615384615384615,0
20829,17,170,21,0.1811695835111897,0.1824623560673162,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,True,1,0.1898635477582846,0.1811695835111897,0.1824623560673162,3
20830,14,168,22,0.1811695835111897,0.18,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,True,1,0.1898635477582846,0.1811695835111897,0.18,3
20831,15,173,5,0.1811695835111897,0.2675736961451247,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.2675736961451247,1
20832,39,170,0,0.1811695835111897,0.1925287356321839,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.1925287356321839,1
20833,19,168,16,0.1811695835111897,0.1960093896713615,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.2688543465745538,0.1811695835111897,0.1960093896713615,1
20834,17,175,20,0.1811695835111897,0.30952380952380953,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.30952380952380953,3
20835,21,173,23,0.1811695835111897,0.10372881355932204,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.10372881355932204,3
20836,25,190,20,0.1811695835111897,0.24358974358974358,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.24358974358974358,3
20837,21,155,20,0.1811695835111897,0.24358974358974358,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.24358974358974358,3
20838,33,170,18,0.1811695835111897,0.15023474178403756,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.15023474178403756,3
20839,27,155,22,0.1811695835111897,0.16411682892906815,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.16411682892906815,3
20840,25,155,20,0.1811695835111897,0.11564625850340136,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.11564625850340136,3
20841,30,183,20,0.1811695835111897,0.18796992481203006,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.1811695835111897,0.18796992481203006,3
20842,40,168,18,0.24034607799478339,0.24453280318091453,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.24453280318091453,2
20843,73,173,3,0.24034607799478339,0.22580645161290322,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,0,False,0,0.33037744429286037,0.24034607799478339,0.22580645161290322,2
20844,40,183,20,0.24034607799478339,0.1322314049586777,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,0,False,0,0.26083163710380924,0.24034607799478339,0.1322314049586777,3
20845,40,163,9,0.24034607799478339,0.4489795918367347,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.4489795918367347,2
20846,35,165,9,0.24034607799478339,0.4489795918367347,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.4489795918367347,2
20847,34,190,21,0.24034607799478339,0.2793103448275862,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,0,False,0,0.25961538461538464,0.24034607799478339,0.2793103448275862,2
20848,18,183,19,0.24034607799478339,0.23636363636363636,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.23636363636363636,3
20849,32,188,21,0.24034607799478339,0.23389830508474577,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.23389830508474577,3
20850,17,170,19,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
20851,17,160,1,0.24034607799478339,0.2199074074074074,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.2199074074074074,3
20852,51,188,14,0.24034607799478339,0.23573200992555832,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,0,True,0,0.1898635477582846,0.24034607799478339,0.23573200992555832,3
20853,25,175,0,0.24034607799478339,0.22861150070126227,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.22861150070126227,3
20854,41,213,21,0.24034607799478339,0.22861150070126227,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.22861150070126227,3
20855,37,173,15,0.24034607799478339,0.2436750998668442,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2436750998668442,3
20856,62,163,8,0.24034607799478339,0.2436750998668442,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0,False,0,0.15730337078651685,0.24034607799478339,0.2436750998668442,2
20857,50,155,9,0.24034607799478339,0.33088235294117646,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.24034607799478339,0.33088235294117646,2
20858,28,190,20,0.24034607799478339,0.2823529411764706,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.2823529411764706,3
20859,22,155,4,0.24034607799478339,0.2823529411764706,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.26773566569484936,0.24034607799478339,0.2823529411764706,1
20860,45,170,4,0.24034607799478339,0.1786833855799373,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.1786833855799373,1
20861,35,170,14,0.2904309545875811,0.29464285714285715,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.29464285714285715,2
20862,52,175,14,0.2904309545875811,0.29464285714285715,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,0,False,0,0.33037744429286037,0.2904309545875811,0.29464285714285715,2
20863,22,180,21,0.2904309545875811,0.2608695652173913,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.2904309545875811,0.2608695652173913,0
20864,16,173,17,0.2904309545875811,0.2608695652173913,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,0,True,1,0.2688543465745538,0.2904309545875811,0.2608695652173913,0
20865,45,173,17,0.2904309545875811,0.30158730158730157,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.30158730158730157,2
20866,20,170,18,0.2904309545875811,0.23809523809523808,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.15730337078651685,0.2904309545875811,0.23809523809523808,3
20867,19,173,15,0.2904309545875811,0.2857142857142857,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,True,0,0.27708095781071834,0.2904309545875811,0.2857142857142857,0
20868,23,170,22,0.2904309545875811,0.4807692307692308,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,0,False,0,0.26083163710380924,0.2904309545875811,0.4807692307692308,0
20869,26,170,11,0.2904309545875811,0.32515337423312884,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,True,0,0.3719599427753934,0.2904309545875811,0.32515337423312884,0
20870,28,155,0,0.2904309545875811,0.2550607287449393,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.2904309545875811,0.2550607287449393,0
20871,36,183,18,0.2904309545875811,0.32515337423312884,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.33037744429286037,0.2904309545875811,0.32515337423312884,2
20872,36,150,1,0.2904309545875811,0.2550607287449393,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.2904309545875811,0.2550607287449393,2
20873,20,155,22,0.2904309545875811,0.24358974358974358,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.2904309545875811,0.24358974358974358,3
20874,19,170,5,0.1811695835111897,0.2675736961451247,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.2675736961451247,1
20875,22,183,0,0.24034607799478339,0.3793103448275862,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,0,False,0,0.33125,0.24034607799478339,0.3793103448275862,0
20876,16,160,16,0.3320644691018061,0.43672456575682383,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,True,1,0.33125,0.3320644691018061,0.43672456575682383,0
20877,75,173,22,0.3320644691018061,0.3567567567567568,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,0,False,0,0.3405735976381274,0.3320644691018061,0.3567567567567568,2
20878,46,173,19,0.3320644691018061,0.34651162790697676,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,True,0,0.33037744429286037,0.3320644691018061,0.34651162790697676,2
20879,22,185,21,0.3320644691018061,0.30434782608695654,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.3320644691018061,0.30434782608695654,0
20880,31,180,21,0.3320644691018061,0.30434782608695654,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.3405735976381274,0.3320644691018061,0.30434782608695654,2
20881,17,173,20,0.1811695835111897,0.30952380952380953,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,1,0.1898635477582846,0.1811695835111897,0.30952380952380953,3
20882,15,173,16,0.1811695835111897,0.15023474178403756,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,0,False,1,0.33125,0.1811695835111897,0.15023474178403756,1
20883,17,165,16,0.1811695835111897,0.15023474178403756,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,0,False,1,0.33125,0.1811695835111897,0.15023474178403756,1
20884,45,185,0,0.24034607799478339,0.24453280318091453,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.24453280318091453,2
20885,67,173,21,0.24034607799478339,0.23389830508474577,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,0,False,0,0.3405735976381274,0.24034607799478339,0.23389830508474577,2
20886,39,183,22,0.24034607799478339,0.16470588235294117,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.16470588235294117,1
20887,45,175,22,0.24034607799478339,0.16470588235294117,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,0,False,0,0.1898635477582846,0.24034607799478339,0.16470588235294117,1
20888,13,173,21,0.24034607799478339,0.2517482517482518,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,0,False,1,0.1898635477582846,0.24034607799478339,0.2517482517482518,3
20889,50,173,15,0.24034607799478339,0.22972972972972974,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.22972972972972974,2
20890,25,180,19,0.24034607799478339,0.2199074074074074,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,True,0,0.1898635477582846,0.24034607799478339,0.2199074074074074,3
20891,40,160,21,0.2904309545875811,0.30158730158730157,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0,False,0,0.33037744429286037,0.2904309545875811,0.30158730158730157,2
20892,13,165,22,0.3320644691018061,0.2736318407960199,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,0,True,1,0.27708095781071834,0.3320644691018061,0.2736318407960199,0
20893,18,183,1,0.3320644691018061,0.30434782608695654,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.30434782608695654,0
20894,25,170,2,0.3320644691018061,0.30434782608695654,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.30434782608695654,0
20895,25,155,22,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,0
20896,40,165,17,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,2
20897,40,173,17,0.3320644691018061,0.27768595041322314,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0,False,0,0.1898635477582846,0.3320644691018061,0.27768595041322314,2
20898,24,155,21,0.3320644691018061,0.296655879180151,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0,False,0,0.26083163710380924,0.3320644691018061,0.296655879180151,0
20899,22,175,1,0.1811695835111897,0.16411682892906815,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,0,False,0,0.1898635477582846,0.1811695835111897,0.16411682892906815,3
20900,13,168,21,0.1811695835111897,0.2441860465116279,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,False,1,0.33125,0.1811695835111897,0.2441860465116279,1
